what,kind,bundleId,bundleVersion,description,time
error,log,,,"Could not write file: H:\\A\\WorkSpaceS\\Eclipse\\zTestR\\src\\testR.java.",1280522046343
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1280522047468
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280522056531
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1280522117312
error,log,,,"Internal error in history store",1280522124250
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1280522125265
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1280522141187
error,log,,,"Internal error in history store",1280522149109
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1280522149468
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1280522158531
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1280522160531
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1280522161609
started,bundle,org.eclipse.mylyn.java.tasks,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.java.tasks",1280522161640
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1280522170734
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1280522174593
